datetime,T2M,WS2M,RH2M,PRECTOTCORR
2023-08-13 11:00:00,33.05,2.67,65.13,0.07
2023-08-13 12:00:00,33.68,2.11,63.07,0.1
2023-08-13 13:00:00,33.82,1.79,62.34,0.14
2023-08-13 14:00:00,33.63,1.9,62.77,0.14
2023-08-13 15:00:00,33.04,1.97,65.28,0.11
2023-08-13 16:00:00,32.28,1.81,69.84,0.1
2023-08-13 17:00:00,31.04,1.81,74.66,0.1
2023-08-13 18:00:00,29.3,1.48,84.07,0.13
2023-08-13 19:00:00,28.59,2.12,84.57,0.11
2023-08-13 20:00:00,28.16,2.64,85.6,0.1
2023-08-13 21:00:00,27.73,2.68,87.67,0.15
2023-08-13 22:00:00,27.47,2.79,87.54,0.13
2023-08-13 23:00:00,27.16,2.51,87.9,0.11
2023-08-14 00:00:00,26.79,2.18,89.21,0.12
2023-08-14 01:00:00,26.43,2.25,90.0,0.12
2023-08-14 02:00:00,26.06,2.19,91.35,0.17
2023-08-14 03:00:00,25.78,1.98,92.54,0.25
2023-08-14 04:00:00,25.56,1.81,93.34,0.32
2023-08-14 05:00:00,25.46,1.78,93.54,0.35
2023-08-14 06:00:00,26.02,2.27,90.79,0.36
2023-08-14 07:00:00,26.99,2.37,86.08,0.4
2023-08-14 08:00:00,27.99,2.26,80.48,0.0
2023-08-14 09:00:00,28.33,2.06,78.27,0.0
2023-08-14 10:00:00,28.62,2.22,76.9,0.0
2023-08-14 11:00:00,28.84,2.47,75.66,0.0
2023-08-14 12:00:00,28.88,2.54,75.44,0.0
2023-08-14 13:00:00,29.15,2.61,74.45,0.0
2023-08-14 14:00:00,29.36,2.5,73.84,0.0
2023-08-14 15:00:00,29.36,2.12,74.49,0.0
2023-08-14 16:00:00,29.23,1.65,76.71,0.0
2023-08-14 17:00:00,28.6,1.27,79.84,0.0
2023-08-14 18:00:00,27.28,0.91,88.21,0.0
2023-08-14 19:00:00,26.75,1.12,88.85,0.0
2023-08-14 20:00:00,26.5,1.37,89.19,0.0
2023-08-14 21:00:00,26.23,1.55,90.02,0.0
2023-08-14 22:00:00,25.92,1.57,91.36,0.0
2023-08-14 23:00:00,25.65,1.48,92.74,0.0
2023-08-15 00:00:00,25.44,1.31,93.91,0.0
2023-08-15 01:00:00,25.28,1.14,94.8,0.0
2023-08-15 02:00:00,25.12,0.95,95.7,0.0
2023-08-15 03:00:00,25.05,0.81,96.23,0.0
2023-08-15 04:00:00,25.01,0.71,96.57,0.0
2023-08-15 05:00:00,25.26,0.7,96.26,0.0
2023-08-15 06:00:00,26.4,1.43,90.98,0.0
2023-08-15 07:00:00,27.93,1.27,83.48,0.0
2023-08-15 08:00:00,29.8,0.69,74.43,5.02
2023-08-15 09:00:00,31.57,0.16,67.78,4.28
2023-08-15 10:00:00,32.38,0.59,64.72,4.07
2023-08-15 11:00:00,32.9,0.75,62.9,4.19
2023-08-15 12:00:00,32.99,0.64,62.19,4.31
2023-08-15 13:00:00,32.63,0.54,63.68,3.9
2023-08-15 14:00:00,32.03,0.57,66.23,3.0
2023-08-15 15:00:00,31.56,0.57,68.76,2.29
2023-08-15 16:00:00,31.38,0.52,70.33,2.0
2023-08-15 17:00:00,30.9,0.67,70.51,1.52
2023-08-15 18:00:00,29.91,0.52,78.96,1.23
2023-08-15 19:00:00,29.34,0.57,80.47,0.78
2023-08-15 20:00:00,28.81,0.65,81.45,0.72
2023-08-15 21:00:00,28.33,0.67,82.57,0.54
2023-08-15 22:00:00,28.1,0.65,81.65,0.56
2023-08-15 23:00:00,27.8,0.64,81.92,0.61
2023-08-16 00:00:00,27.52,0.65,82.38,0.83
2023-08-16 01:00:00,27.03,0.69,84.49,0.78
2023-08-16 02:00:00,26.36,0.76,87.83,0.65
2023-08-16 03:00:00,25.87,0.86,89.67,0.62
2023-08-16 04:00:00,25.5,0.98,90.86,0.57
2023-08-16 05:00:00,25.53,1.13,91.53,0.88
2023-08-16 06:00:00,26.85,2.07,86.71,1.48
2023-08-16 07:00:00,28.33,2.57,81.65,2.02
2023-08-16 08:00:00,30.37,2.8,73.54,6.13
2023-08-16 09:00:00,32.01,2.53,67.13,5.53
2023-08-16 10:00:00,33.07,2.45,63.11,4.58
2023-08-16 11:00:00,33.68,2.52,61.08,4.65
2023-08-16 12:00:00,34.02,2.63,60.18,3.22
2023-08-16 13:00:00,34.04,2.77,60.43,2.95
2023-08-16 14:00:00,33.96,2.86,61.41,0.97
2023-08-16 15:00:00,33.56,2.85,63.3,1.07
2023-08-16 16:00:00,32.69,2.41,68.62,0.63
2023-08-16 17:00:00,31.35,1.9,75.91,0.5
2023-08-16 18:00:00,29.52,1.11,86.01,0.48
2023-08-16 19:00:00,28.9,1.07,88.41,0.25
2023-08-16 20:00:00,28.62,1.01,89.78,0.3
2023-08-16 21:00:00,28.3,0.96,90.85,0.22
2023-08-16 22:00:00,27.93,0.93,91.76,0.4
2023-08-16 23:00:00,27.61,0.94,92.34,0.61
2023-08-17 00:00:00,27.37,0.9,92.77,0.73
2023-08-17 01:00:00,27.13,0.86,93.29,0.57
2023-08-17 02:00:00,26.91,0.95,93.55,1.0
2023-08-17 03:00:00,26.7,1.16,93.63,1.19
2023-08-17 04:00:00,26.53,1.66,93.24,1.08
2023-08-17 05:00:00,26.54,2.62,91.95,0.27
2023-08-17 06:00:00,27.29,3.35,89.11,0.09
2023-08-17 07:00:00,28.74,4.02,82.09,0.44
2023-08-17 08:00:00,30.33,4.56,74.41,0.03
2023-08-17 09:00:00,31.78,4.39,69.05,0.01
2023-08-17 10:00:00,32.88,4.08,65.37,0.03
2023-08-17 11:00:00,33.56,3.81,63.6,0.07
2023-08-17 12:00:00,33.94,3.63,62.73,0.09
2023-08-17 13:00:00,34.02,3.45,62.41,0.16
2023-08-17 14:00:00,33.77,3.04,62.87,0.11
2023-08-17 15:00:00,33.48,2.55,63.91,0.08
2023-08-17 16:00:00,32.97,2.06,66.42,0.08
2023-08-17 17:00:00,31.75,1.36,74.13,0.1
2023-08-17 18:00:00,30.42,0.77,80.72,0.07
2023-08-17 19:00:00,30.19,0.72,79.33,0.1
2023-08-17 20:00:00,29.59,0.69,81.68,0.06
2023-08-17 21:00:00,29.07,0.67,83.58,0.03
2023-08-17 22:00:00,28.76,0.59,84.51,0.02
2023-08-17 23:00:00,28.41,0.56,86.09,0.03
2023-08-18 00:00:00,27.96,0.58,87.82,0.05
2023-08-18 01:00:00,27.44,0.64,89.39,0.06
2023-08-18 02:00:00,27.02,0.79,89.95,0.03
2023-08-18 03:00:00,26.67,1.1,90.53,0.01
2023-08-18 04:00:00,26.32,1.38,91.93,0.01
2023-08-18 05:00:00,26.27,1.74,92.41,0.0
2023-08-18 06:00:00,27.39,2.68,87.96,0.0
2023-08-18 07:00:00,29.05,2.85,81.4,0.0
2023-08-18 08:00:00,30.96,2.98,72.81,0.29
2023-08-18 09:00:00,32.44,2.63,66.91,0.08
2023-08-18 10:00:00,33.46,2.35,63.44,0.13
2023-08-18 11:00:00,34.05,2.25,61.59,0.48
2023-08-18 12:00:00,34.38,2.19,60.77,0.78
2023-08-18 13:00:00,34.42,2.12,60.93,1.16
2023-08-18 14:00:00,34.29,2.06,61.69,1.59
2023-08-18 15:00:00,33.63,1.83,64.46,2.18
2023-08-18 16:00:00,32.7,1.46,69.02,1.03
2023-08-18 17:00:00,31.63,1.25,73.47,0.34
2023-08-18 18:00:00,30.17,0.73,85.1,0.61
2023-08-18 19:00:00,29.45,0.79,87.33,1.11
2023-08-18 20:00:00,28.97,0.91,88.38,1.21
2023-08-18 21:00:00,28.64,0.97,89.25,1.82
2023-08-18 22:00:00,28.35,0.92,90.36,2.95
2023-08-18 23:00:00,28.1,0.83,91.37,4.99
2023-08-19 00:00:00,27.86,0.74,92.3,7.53
2023-08-19 01:00:00,27.7,0.65,93.01,7.83
2023-08-19 02:00:00,27.55,0.58,93.52,8.04
2023-08-19 03:00:00,27.37,0.55,94.22,8.33
2023-08-19 04:00:00,27.2,0.54,94.76,9.05
2023-08-19 05:00:00,27.25,0.53,95.12,10.49
2023-08-19 06:00:00,28.35,1.03,89.72,12.51
2023-08-19 07:00:00,30.31,1.2,82.3,19.81
2023-08-19 08:00:00,31.32,1.56,77.49,61.72
2023-08-19 09:00:00,31.53,2.2,74.6,44.87
2023-08-19 10:00:00,31.66,2.64,74.55,44.7
2023-08-19 11:00:00,31.71,2.81,74.54,27.84
2023-08-19 12:00:00,31.95,2.89,73.24,16.32
2023-08-19 13:00:00,32.22,2.86,71.79,8.49
2023-08-19 14:00:00,32.37,2.71,70.92,2.69
2023-08-19 15:00:00,32.34,2.44,71.04,2.21
2023-08-19 16:00:00,31.97,1.88,73.74,1.21
2023-08-19 17:00:00,31.16,1.51,77.21,1.14
2023-08-19 18:00:00,29.51,0.79,87.97,0.43
2023-08-19 19:00:00,28.99,0.78,89.51,0.19
2023-08-19 20:00:00,28.73,0.72,90.37,0.06
2023-08-19 21:00:00,28.59,0.6,90.49,0.07
2023-08-19 22:00:00,28.72,0.52,87.42,0.02
2023-08-19 23:00:00,28.7,0.44,85.37,0.02
2023-08-20 00:00:00,28.05,0.57,89.34,0.03
2023-08-20 01:00:00,27.38,0.67,93.12,0.12
2023-08-20 02:00:00,27.02,0.8,93.74,0.16
2023-08-20 03:00:00,26.65,0.9,94.03,0.25
2023-08-20 04:00:00,26.4,1.05,93.93,0.35
2023-08-20 05:00:00,26.33,1.44,93.02,0.49
2023-08-20 06:00:00,27.08,2.37,88.95,0.6
2023-08-20 07:00:00,28.23,2.54,86.09,4.26
2023-08-20 08:00:00,30.23,3.01,78.36,0.24
2023-08-20 09:00:00,32.03,3.28,72.95,0.23
2023-08-20 10:00:00,33.12,3.18,69.58,0.26
2023-08-20 11:00:00,33.74,2.87,66.93,0.22
2023-08-20 12:00:00,34.26,2.57,64.6,0.19
2023-08-20 13:00:00,34.64,2.31,62.89,0.13
2023-08-20 14:00:00,34.62,2.04,62.09,0.07
2023-08-20 15:00:00,34.47,1.67,62.03,0.02
2023-08-20 16:00:00,34.21,1.13,63.34,0.02
2023-08-20 17:00:00,33.66,0.87,62.45,0.0
2023-08-20 18:00:00,32.33,0.44,69.35,0.0
2023-08-20 19:00:00,31.87,0.38,69.78,0.0
2023-08-20 20:00:00,31.37,0.47,70.6,0.0
2023-08-20 21:00:00,30.55,0.62,74.56,0.0
2023-08-20 22:00:00,30.07,0.59,75.95,0.0
2023-08-20 23:00:00,29.71,0.51,77.77,0.0
2023-08-21 00:00:00,29.3,0.46,78.93,0.0
2023-08-21 01:00:00,28.91,0.43,80.17,0.0
2023-08-21 02:00:00,28.61,0.37,80.81,0.0
2023-08-21 03:00:00,28.2,0.39,82.95,0.0
2023-08-21 04:00:00,27.72,0.44,84.57,0.0
2023-08-21 05:00:00,27.5,0.46,86.77,0.0
2023-08-21 06:00:00,28.43,0.87,82.32,0.01
2023-08-21 07:00:00,30.65,1.22,72.28,0.02
2023-08-21 08:00:00,32.15,1.24,66.56,0.15
2023-08-21 09:00:00,33.0,1.09,64.44,0.68
2023-08-21 10:00:00,33.69,0.89,62.53,1.14
2023-08-21 11:00:00,34.14,0.59,61.05,1.92
2023-08-21 12:00:00,34.41,0.61,60.18,3.62
2023-08-21 13:00:00,34.38,0.87,60.14,4.82
2023-08-21 14:00:00,34.21,1.04,60.73,5.97
2023-08-21 15:00:00,34.08,1.08,61.58,4.32
2023-08-21 16:00:00,34.05,0.92,62.16,2.06
2023-08-21 17:00:00,33.43,0.82,61.98,1.31
2023-08-21 18:00:00,31.31,0.66,77.47,0.9
2023-08-21 19:00:00,29.84,1.05,83.32,0.51
2023-08-21 20:00:00,28.93,1.78,85.85,0.43
2023-08-21 21:00:00,28.21,2.42,89.36,0.43
2023-08-21 22:00:00,27.62,2.43,93.06,0.36
2023-08-21 23:00:00,27.29,2.09,95.22,0.43
2023-08-22 00:00:00,27.17,1.67,95.98,0.78
2023-08-22 01:00:00,27.12,1.47,96.34,1.27
2023-08-22 02:00:00,27.06,1.05,96.81,2.48
2023-08-22 03:00:00,26.95,0.72,97.37,5.45
2023-08-22 04:00:00,26.76,0.62,97.69,5.23
2023-08-22 05:00:00,26.93,0.68,97.16,4.49
2023-08-22 06:00:00,27.89,1.38,93.55,3.31
2023-08-22 07:00:00,29.69,1.45,85.72,4.82
2023-08-22 08:00:00,31.42,1.65,77.16,5.79
2023-08-22 09:00:00,32.69,1.77,71.33,6.97
2023-08-22 10:00:00,33.43,1.55,68.19,8.51
2023-08-22 11:00:00,33.7,1.49,67.21,10.85
2023-08-22 12:00:00,33.62,1.71,67.26,12.98
2023-08-22 13:00:00,33.32,1.82,69.76,13.17
2023-08-22 14:00:00,33.14,1.84,71.2,13.99
2023-08-22 15:00:00,32.68,1.68,72.29,13.58
2023-08-22 16:00:00,32.14,1.31,73.01,14.0
2023-08-22 17:00:00,31.48,0.79,75.73,20.39
2023-08-22 18:00:00,30.59,0.36,83.97,29.85
2023-08-22 19:00:00,29.51,0.82,88.48,28.9
2023-08-22 20:00:00,28.75,1.66,89.15,20.24
2023-08-22 21:00:00,28.14,2.52,91.0,19.79
2023-08-22 22:00:00,27.72,2.71,93.86,34.81
2023-08-22 23:00:00,27.51,2.45,95.51,61.74
2023-08-23 00:00:00,27.4,2.08,96.33,87.3
2023-08-23 01:00:00,27.31,2.05,96.54,94.22
2023-08-23 02:00:00,27.25,2.37,96.45,80.28
2023-08-23 03:00:00,27.18,2.83,96.07,63.86
2023-08-23 04:00:00,27.0,2.91,95.4,52.69
2023-08-23 05:00:00,26.73,3.0,94.43,45.03
2023-08-23 06:00:00,26.69,3.05,93.58,45.24
2023-08-23 07:00:00,27.14,2.99,92.02,46.7
2023-08-23 08:00:00,28.05,3.35,88.35,84.75
2023-08-23 09:00:00,28.99,3.59,83.88,69.32
2023-08-23 10:00:00,29.83,3.13,81.04,48.96
2023-08-23 11:00:00,30.45,2.61,78.76,40.78
2023-08-23 12:00:00,30.61,2.04,78.25,43.88
2023-08-23 13:00:00,30.44,1.64,78.81,49.21
2023-08-23 14:00:00,30.2,1.57,80.41,44.93
2023-08-23 15:00:00,30.13,1.26,82.03,34.89
2023-08-23 16:00:00,29.97,1.31,80.98,26.08
2023-08-23 17:00:00,29.37,0.92,86.48,19.35
2023-08-23 18:00:00,28.26,0.86,90.96,17.26
2023-08-23 19:00:00,27.66,1.24,91.3,17.46
2023-08-23 20:00:00,27.26,1.65,91.97,16.75
2023-08-23 21:00:00,26.94,2.04,93.08,18.55
2023-08-23 22:00:00,26.65,2.32,94.01,11.57
2023-08-23 23:00:00,26.3,2.55,94.56,4.68
2023-08-24 00:00:00,25.85,2.61,94.91,2.91
2023-08-24 01:00:00,25.37,2.54,95.52,2.04
2023-08-24 02:00:00,24.98,2.29,95.81,1.2
2023-08-24 03:00:00,24.66,1.99,95.89,1.21
2023-08-24 04:00:00,24.42,1.85,95.95,1.01
2023-08-24 05:00:00,24.36,1.6,95.74,0.35
2023-08-24 06:00:00,25.23,2.36,92.53,0.07
2023-08-24 07:00:00,26.7,2.59,88.05,0.02
2023-08-24 08:00:00,28.79,3.18,77.96,0.04
2023-08-24 09:00:00,30.14,3.19,71.91,0.02
2023-08-24 10:00:00,31.05,2.83,69.47,0.01
2023-08-24 11:00:00,31.65,2.51,68.35,0.07
2023-08-24 12:00:00,32.09,2.39,67.46,0.4
2023-08-24 13:00:00,32.31,2.4,66.93,0.91
2023-08-24 14:00:00,32.34,2.37,66.84,1.71
2023-08-24 15:00:00,32.07,2.07,68.3,1.78
2023-08-24 16:00:00,31.68,1.6,71.25,1.34
2023-08-24 17:00:00,30.64,1.4,74.62,1.75
2023-08-24 18:00:00,29.1,0.74,85.63,1.2
2023-08-24 19:00:00,28.33,0.9,86.32,0.86
2023-08-24 20:00:00,27.49,1.29,87.28,0.2
2023-08-24 21:00:00,26.66,1.84,87.97,0.03
2023-08-24 22:00:00,25.9,2.34,89.48,0.35
2023-08-24 23:00:00,25.29,2.64,91.5,0.4
2023-08-25 00:00:00,24.97,2.86,92.03,0.46
2023-08-25 01:00:00,24.61,2.78,93.42,0.54
2023-08-25 02:00:00,24.32,2.64,94.43,0.4
2023-08-25 03:00:00,24.24,2.58,93.94,0.36
2023-08-25 04:00:00,24.17,2.45,93.35,0.33
2023-08-25 05:00:00,24.17,2.33,92.82,0.27
2023-08-25 06:00:00,25.27,2.92,88.83,0.06
2023-08-25 07:00:00,26.92,3.4,83.29,0.0
2023-08-25 08:00:00,28.46,3.97,77.82,0.0
2023-08-25 09:00:00,29.35,3.71,75.18,0.0
2023-08-25 10:00:00,30.62,3.35,70.77,0.0
2023-08-25 11:00:00,32.07,2.89,64.79,0.0
2023-08-25 12:00:00,33.14,2.42,60.65,0.0
2023-08-25 13:00:00,33.61,2.05,59.3,0.0
2023-08-25 14:00:00,33.69,1.83,59.18,0.0
2023-08-25 15:00:00,33.53,1.68,60.1,0.0
2023-08-25 16:00:00,33.04,1.48,62.93,0.0
2023-08-25 17:00:00,31.43,1.37,71.13,0.0
2023-08-25 18:00:00,29.4,0.99,82.73,0.0
2023-08-25 19:00:00,28.57,1.36,83.31,0.0
2023-08-25 20:00:00,27.9,1.86,84.36,0.0
2023-08-25 21:00:00,27.32,2.47,85.53,0.0
2023-08-25 22:00:00,26.79,2.74,87.15,0.0
2023-08-25 23:00:00,26.39,2.78,88.24,0.0
2023-08-26 00:00:00,26.12,2.76,88.88,0.0
2023-08-26 01:00:00,25.85,2.72,89.63,0.0
2023-08-26 02:00:00,25.55,2.63,90.43,0.0
2023-08-26 03:00:00,25.32,2.63,90.54,0.0
2023-08-26 04:00:00,24.98,2.33,91.21,0.0
2023-08-26 05:00:00,24.77,2.09,91.56,0.0
2023-08-26 06:00:00,25.75,2.67,87.02,0.0
2023-08-26 07:00:00,27.27,2.96,81.21,0.0
2023-08-26 08:00:00,29.2,3.51,73.5,0.0
2023-08-26 09:00:00,30.8,3.64,67.51,0.0
2023-08-26 10:00:00,32.12,3.37,62.75,0.0
2023-08-26 11:00:00,33.04,3.04,59.85,0.01
2023-08-26 12:00:00,33.44,2.82,58.81,0.01
2023-08-26 13:00:00,33.58,2.71,58.34,0.01
2023-08-26 14:00:00,33.58,2.64,58.31,0.01
2023-08-26 15:00:00,33.18,2.35,59.67,0.01
2023-08-26 16:00:00,32.75,2.2,61.26,0.0
2023-08-26 17:00:00,30.79,1.46,73.99,0.0
2023-08-26 18:00:00,28.92,1.07,81.12,0.0
2023-08-26 19:00:00,28.26,1.25,81.88,0.0
2023-08-26 20:00:00,27.78,1.55,82.61,0.0
2023-08-26 21:00:00,27.35,1.96,83.56,0.0
2023-08-26 22:00:00,26.89,2.43,84.33,0.0
2023-08-26 23:00:00,26.36,2.68,85.08,0.0
2023-08-27 00:00:00,25.82,2.64,85.6,0.0
2023-08-27 01:00:00,25.33,2.44,86.16,0.01
2023-08-27 02:00:00,24.99,2.37,86.34,0.0
2023-08-27 03:00:00,24.66,2.39,86.71,0.0
2023-08-27 04:00:00,24.32,2.45,87.39,0.0
2023-08-27 05:00:00,24.02,2.6,88.32,0.0
2023-08-27 06:00:00,24.74,3.18,86.1,0.0
2023-08-27 07:00:00,26.42,3.32,81.22,0.0
2023-08-27 08:00:00,28.67,3.81,72.99,0.07
2023-08-27 09:00:00,30.55,4.09,66.35,0.14
2023-08-27 10:00:00,32.05,4.09,61.1,0.15
2023-08-27 11:00:00,33.21,3.94,57.53,0.33
2023-08-27 12:00:00,33.93,3.75,55.47,0.57
2023-08-27 13:00:00,34.24,3.57,54.44,0.62
2023-08-27 14:00:00,34.11,3.27,54.68,0.7
2023-08-27 15:00:00,33.59,2.69,57.44,0.64
2023-08-27 16:00:00,32.78,2.43,59.31,0.5
2023-08-27 17:00:00,30.7,1.43,73.69,0.44
2023-08-27 18:00:00,28.92,1.0,80.49,0.46
2023-08-27 19:00:00,28.35,0.99,82.26,0.47
2023-08-27 20:00:00,27.8,1.01,84.22,0.44
2023-08-27 21:00:00,27.28,1.07,85.95,0.24
2023-08-27 22:00:00,26.82,1.15,87.62,0.37
2023-08-27 23:00:00,26.42,1.21,89.1,0.35
2023-08-28 00:00:00,26.05,1.27,90.42,0.64
2023-08-28 01:00:00,25.71,1.29,91.65,0.79
2023-08-28 02:00:00,25.42,1.56,92.19,0.58
2023-08-28 03:00:00,25.26,2.03,91.96,0.38
2023-08-28 04:00:00,25.12,2.3,92.01,0.17
2023-08-28 05:00:00,25.07,2.5,91.73,0.15
2023-08-28 06:00:00,26.02,3.12,88.15,0.04
2023-08-28 07:00:00,27.7,3.51,82.01,0.08
2023-08-28 08:00:00,29.64,3.81,74.28,0.01
2023-08-28 09:00:00,31.22,4.16,68.08,0.0
2023-08-28 10:00:00,32.31,4.19,63.76,0.0
2023-08-28 11:00:00,32.99,3.97,61.3,0.0
2023-08-28 12:00:00,33.36,3.65,59.76,0.0
2023-08-28 13:00:00,33.56,3.28,58.34,0.0
2023-08-28 14:00:00,33.59,2.86,57.48,0.0
2023-08-28 15:00:00,33.35,2.17,59.16,0.01
2023-08-28 16:00:00,33.06,1.81,58.76,0.02
2023-08-28 17:00:00,31.58,1.11,68.78,0.01
2023-08-28 18:00:00,31.02,0.52,69.82,0.01
2023-08-28 19:00:00,30.99,0.23,67.1,0.02
2023-08-28 20:00:00,29.92,0.23,74.39,0.02
2023-08-28 21:00:00,28.77,0.41,79.54,0.02
2023-08-28 22:00:00,27.73,0.47,86.07,0.02
2023-08-28 23:00:00,26.97,0.56,89.22,0.03
2023-08-29 00:00:00,26.45,0.77,90.31,0.03
2023-08-29 01:00:00,26.01,0.99,90.73,0.03
2023-08-29 02:00:00,25.64,1.26,90.8,0.02
2023-08-29 03:00:00,25.25,1.61,90.81,0.01
2023-08-29 04:00:00,24.87,1.85,91.22,0.0
2023-08-29 05:00:00,24.69,2.09,91.26,0.0
2023-08-29 06:00:00,25.69,2.94,87.02,0.0
2023-08-29 07:00:00,27.35,3.66,80.94,0.0
2023-08-29 08:00:00,29.2,4.25,74.0,0.0
2023-08-29 09:00:00,30.76,3.97,68.32,0.0
2023-08-29 10:00:00,32.03,3.51,63.79,0.0
2023-08-29 11:00:00,33.0,3.1,60.88,0.0
2023-08-29 12:00:00,33.56,2.82,59.34,0.0
2023-08-29 13:00:00,33.71,2.68,58.79,0.0
2023-08-29 14:00:00,33.59,2.62,59.04,0.0
2023-08-29 15:00:00,33.02,2.36,60.89,0.0
2023-08-29 16:00:00,32.42,1.88,64.18,0.0
2023-08-29 17:00:00,31.03,1.31,71.94,0.0
2023-08-29 18:00:00,29.8,0.71,78.26,0.0
2023-08-29 19:00:00,29.79,0.6,73.88,0.0
2023-08-29 20:00:00,29.51,0.49,72.62,0.0
2023-08-29 21:00:00,29.02,0.44,73.88,0.0
2023-08-29 22:00:00,28.49,0.38,75.69,0.0
2023-08-29 23:00:00,27.96,0.34,78.6,0.0
2023-08-30 00:00:00,27.21,0.43,82.81,0.0
2023-08-30 01:00:00,26.43,0.58,87.15,0.0
2023-08-30 02:00:00,25.7,0.63,91.13,0.0
2023-08-30 03:00:00,25.15,0.66,93.54,0.0
2023-08-30 04:00:00,24.79,0.74,94.67,0.0
2023-08-30 05:00:00,24.67,0.86,95.13,0.0
2023-08-30 06:00:00,25.98,1.9,89.33,0.0
2023-08-30 07:00:00,27.67,2.15,82.5,0.0
2023-08-30 08:00:00,29.84,2.73,72.2,0.0
2023-08-30 09:00:00,31.3,3.19,65.69,0.01
2023-08-30 10:00:00,32.43,3.4,60.82,0.02
2023-08-30 11:00:00,33.21,3.38,57.72,0.02
2023-08-30 12:00:00,33.81,3.29,55.28,0.01
2023-08-30 13:00:00,34.11,3.17,53.2,0.04
2023-08-30 14:00:00,34.27,3.01,52.01,0.01
2023-08-30 15:00:00,33.97,2.66,53.13,0.01
2023-08-30 16:00:00,33.35,2.27,55.12,0.01
2023-08-30 17:00:00,31.15,1.45,69.21,0.0
2023-08-30 18:00:00,28.74,0.98,79.9,0.0
2023-08-30 19:00:00,27.94,0.95,83.38,0.0
2023-08-30 20:00:00,27.34,0.87,86.78,0.0
2023-08-30 21:00:00,26.82,0.77,89.44,0.0
2023-08-30 22:00:00,26.41,0.69,90.92,0.0
2023-08-30 23:00:00,26.08,0.61,91.47,0.0
2023-08-31 00:00:00,25.9,0.55,90.87,0.0
2023-08-31 01:00:00,25.86,0.45,89.18,0.0
2023-08-31 02:00:00,25.83,0.28,87.61,0.0
2023-08-31 03:00:00,25.86,0.1,86.26,0.0
2023-08-31 04:00:00,25.47,0.35,88.45,0.0
2023-08-31 05:00:00,24.71,0.6,92.19,0.0
2023-08-31 06:00:00,25.9,1.34,89.64,0.0
2023-08-31 07:00:00,27.57,1.68,83.22,0.0
2023-08-31 08:00:00,30.3,2.16,68.31,0.0
2023-08-31 09:00:00,31.86,2.58,61.87,0.0
2023-08-31 10:00:00,33.07,2.78,57.59,0.0
2023-08-31 11:00:00,33.93,2.75,54.92,0.0
2023-08-31 12:00:00,34.54,2.64,53.04,0.0
2023-08-31 13:00:00,34.9,2.53,51.83,0.0
2023-08-31 14:00:00,34.94,2.48,51.22,0.0
2023-08-31 15:00:00,34.46,2.25,52.91,0.0
2023-08-31 16:00:00,33.83,2.04,54.71,0.0
2023-08-31 17:00:00,31.51,1.41,67.92,0.0
2023-08-31 18:00:00,29.05,1.03,79.31,0.0
2023-08-31 19:00:00,28.05,1.08,83.2,0.0
2023-08-31 20:00:00,27.29,1.0,86.65,0.0
2023-08-31 21:00:00,26.76,0.84,88.8,0.0
2023-08-31 22:00:00,26.39,0.69,89.87,0.0
2023-08-31 23:00:00,26.25,0.59,89.16,0.0
2023-09-01 00:00:00,26.38,0.51,86.09,0.0
2023-09-01 01:00:00,26.54,0.33,82.86,0.0
2023-09-01 02:00:00,26.45,0.35,81.76,0.0
2023-09-01 03:00:00,25.69,0.58,86.12,0.0
2023-09-01 04:00:00,24.9,0.74,90.77,0.0
2023-09-01 05:00:00,24.55,0.87,92.73,0.0
2023-09-01 06:00:00,26.14,2.02,85.6,0.0
2023-09-01 07:00:00,27.92,2.4,78.34,0.0
2023-09-01 08:00:00,30.64,2.85,65.02,0.0
2023-09-01 09:00:00,32.46,3.22,57.29,0.0
2023-09-01 10:00:00,33.85,3.51,51.84,0.0
2023-09-01 11:00:00,34.76,3.65,48.31,0.0
2023-09-01 12:00:00,35.4,3.58,46.11,0.0
2023-09-01 13:00:00,35.66,3.45,45.06,0.0
2023-09-01 14:00:00,35.63,3.26,44.57,0.0
2023-09-01 15:00:00,35.04,2.87,47.23,0.0
2023-09-01 16:00:00,34.16,2.69,48.78,0.0
2023-09-01 17:00:00,31.41,1.57,64.98,0.0
2023-09-01 18:00:00,28.83,1.2,73.39,0.0
2023-09-01 19:00:00,27.73,1.23,77.01,0.0
2023-09-01 20:00:00,26.82,1.24,80.67,0.0
2023-09-01 21:00:00,26.05,1.11,83.83,0.0
2023-09-01 22:00:00,25.5,0.9,86.05,0.0
2023-09-01 23:00:00,25.06,0.82,87.36,0.0
2023-09-02 00:00:00,24.64,0.79,88.4,0.0
2023-09-02 01:00:00,24.23,0.82,89.51,0.0
2023-09-02 02:00:00,23.89,0.87,90.27,0.0
2023-09-02 03:00:00,23.65,0.93,90.59,0.0
2023-09-02 04:00:00,23.5,1.03,90.5,0.0
2023-09-02 05:00:00,23.54,1.16,89.63,0.0
2023-09-02 06:00:00,25.38,2.12,81.52,0.0
2023-09-02 07:00:00,27.32,2.53,73.63,0.0
2023-09-02 08:00:00,30.24,3.15,60.5,0.0
2023-09-02 09:00:00,32.44,4.11,51.34,0.0
2023-09-02 10:00:00,33.69,4.38,47.82,0.0
2023-09-02 11:00:00,34.66,4.31,45.66,0.0
